title,keyword,abstract,field,authors,date,doi,references
Guided wave propagation in functionally graded cylindrical structures with sector cross-sections,"Dispersion curves,Double orthogonal polynomial method,Functionally graded material,Guided waves,Sector cross-sections",,"Mechanics of Materials,General Materials Science,General Mathematics","Zhang Bo,Yu Jiangong,Jean-Etienne Lefebvre,Wei-Jiang Xu,Zhang Xiaoming,Ming Pingmei",2021,10.1177/1081286517742433,"10.1007/s00707-008-0136-1, 10.1016/j.biotechadv.2015.12.013, 10.1016/j.enganabound.2012.05.001, 10.1016/j.compstruct.2016.06.063, 10.1088/0964-1726/12/6/014, 10.1002/nme.305, 10.1016/j.jsv.2012.01.029, 10.1016/j.ijsolstr.2006.10.006, 10.1007/s00419-008-0255-0, 10.1016/j.ijsolstr.2011.04.011, 10.1016/j.ultras.2015.10.001, 10.1007/s00707-012-0612-5, 10.1016/j.ijsolstr.2010.04.011, 10.1016/j.jsv.2011.04.005, 10.1007/s10778-013-0559-9, 10.1016/j.compositesb.2012.05.043, 10.1016/j.jsv.2003.04.004, 10.1016/S0041-624X(03)00097-0, 10.1007/s11012-014-0058-z, 10.1016/j.compstruct.2014.04.025, 10.1063/1.4953847, 10.1007/978-90-481-9893-1_36, "
"Etude des imaginaires suscités par des jeux vidéo de premières générations,Study of players imaginary related to first generations of video games","Imaginary,Video game,Retro gaming,Serious game,Lexicometric analysis,Imaginaire,Jeu vidéo,Rétro gaming,Serious game,Analyse lexicométrique",,,"Julian Alvarez,Sylvain Haudegond",2021,,
Experimental characterization of V2I radio channel in a suburban environment,,,,"M Yusuf,E Tanghe,F Challita,Pierre Laly,Davy Gaillot,M Lienard,B Lannoo,R Berkvens,M Weyn,L Martens,W Joseph",2021,,
GaN nanodiode arrays with improved design for zero-bias sub-THz detection,"THz detection,GaN,Semiconductor nanodiodes,Responsivity,Noise equivalent power",,"Materials Chemistry,Electrical and Electronic Engineering,Condensed Matter Physics,Electronic, Optical and Magnetic Materials","H Sánchez-Martin,S. Sánchez-Martin,I Iniguez-De-La-Torre,S Pérez,J A Novoa,Guillaume Ducournau,B Grimbert,Christophe Gaquière,T González,J Mateos",2021,10.1088/1361-6641/aad766,"10.1007/978-3-540-45601-8, 10.1088/1361-6463/50/4/043001, 10.1063/1.1606881, 10.1021/nl050779g, 10.1088/0953-8984/20/38/384203, 10.1088/0268-1242/28/12/125024, 10.1063/1.3636437, 10.1063/1.3595414, 10.1063/1.3629995, 10.1116/1.3253606, 10.1063/1.4914356, 10.1063/1.4724350, 10.1063/1.4866166, 10.1063/1.4775406, 10.1109/TED.2015.2503987, 10.1016/j.sse.2014.11.014, 10.1063/1.4821949, 10.1103/PhysRevLett.110.165101, 10.1109/TMTT.2013.2272379, 10.1109/LMWC.2011.2123878, 10.1109/TMTT.1966.1126337, 10.1109/TTHZ.2014.2356296, 10.1109/JSSC.2011.2165234, "
Frequency down-conversion of multiline CO laser into the THz range with ZnGeP2 crystal,,,"Electrical and Electronic Engineering,Atomic and Molecular Physics, and Optics,Electronic, Optical and Magnetic Materials","Andrey A Ionin,Igor Kinyaevskiy,Adily Sagitova,Yury Klimachev,Jean-Francois Lampin",2021,10.1007/s11082-019-2116-1,"10.1070/QE2013v043n02ABEH014978, 10.3103/S1062873819030043, 10.1103/PhysRev.137.A1305, 10.1134/S1063783414070063, 10.1134/S1063783415080041, 10.1007/s11082-019-1782-3, 10.1134/S1054660X06040050, 10.1007/978-3-540-46793-9, 10.1364/OL.42.000498, 10.1016/j.infrared.2019.05.013, 10.1109/JRPROC.1956.275145, 10.1364/OE.27.016958, 10.1364/photonics.2012.wpo.10, 10.1007/s10762-018-0544-9, 10.1063/1.1957123, 10.1364/JOSAB.24.002509, 10.1364/OME.7.003571, "
Addressing Organic Electrochemical Transistors for Neurosensing and Neuromorphic Sensing,"OECT,Sensing circuit,Signal read-out,Currentvoltage converter,Wheatstone bridge",,,"Mahdi Ghazal,Thomas Dargent,Sébastien Pecqueur,F. Alibart",2021,10.1109/SENSORS43011.2019.8956648,"10.1039/c2jm15716k, 10.1016/S0091-679X(07)83005-6, 10.1002/adma.201503674, 10.1002/adbi.201800248, 10.1039/C3TB21079K, 10.1002/adma.201402625, 10.1016/j.orgel.2018.03.020, 10.1109/JMEMS.2011.2105253, 10.1038/nnano.2012.265, 10.1038/ncomms3133, "
Exploring the feasibility of indoor human positioning by using radio channel properties of a single link,,,,"Y Miao,E Tanghe,R Aminzadeh,Pierre Laly,Davy Gaillot,M Lienard,R Berkvens,M Weyn,D Plets,L Martens,W Joseph",2021,10.23919/URSI-AT-RASC.2018.8471641,"10.1109/TMC.2009.174, 10.1109/TAP.2015.2423636, 10.1109/TWC.2017.2700391, 10.1109/TEMC.2012.2189572, 10.1109/JPROC.2010.2052010, "
Inkjet printed flexible transmission lines for high frequency applications up to 67 GHz,,,,"Mohamed Moez Belhaj,Wei Wei,Emiliano Pallecchi,Colin Mismer,Isabelle Roch-Jeune,Henri Happy",2021,10.1109/EuMC.2014.6986740,"10.1109/SPI.2008.4558383, 10.1109/TED.2012.2234461, 10.1016/j.orgel.2009.07.003, 10.1109/LMWC.2013.2248704, 10.1016/j.mee.2012.03.036, 10.1016/j.jtice.2012.05.003, 10.1109/LAWP.2012.2187269, 10.1109/19.286348, 10.1109/LMWC.2013.2264658, "
Polarimetric properties and modeling of the power delay profile in large hall scenarios,,,,"Shiqi Cheng,Davy Gaillot,Pierre Laly,M. Lienard,Thierry Demol,Emmeric Tanghe,Wout Joseph,Luc Martens",2021,10.1109/EuCNC.2015.7194051,"10.1002/9780470495056, 10.1109/TAP.2014.2321162, 10.1109/URSIGASS.2014.6929362, 10.1109/TAP.2013.2260513, 10.1109/ICECom.2013.6684715, 10.1109/TSMCC.2007.905750, 10.1109/TAP.2012.2196942, 10.1109/25.775360, 10.1002/bem.21749, 10.1109/MAP.2007.376642, 10.1049/ic.2007.1515, 10.1109/TAP.2010.2090474, 10.1109/VETECF.2011.6092906, 10.1109/MWC.2012.6393523, "
Multi-standard semi-digital FIR DAC: A design procedure,,,,"Fikre Tsigabu Gebreyohannes,Antoine Frappé,Andreas Kaiser",2021,10.1109/IEEE-IWS.2016.7585474,"10.1109/JSSC.2013.2253219, 10.1109/82.924073, 10.1109/TCAD.2015.2419624, 10.1007/978-1-4757-6579-3, 10.1109/43.664231, 10.1109/ASPDAC.1997.600085, 10.1109/TVLSI.2014.2356432, 10.1109/TCSII.2015.2468920, 10.1109/MCOM.2008.4481354, 10.1109/TCSI.2005.854409, 10.1109/NEWCAS.2015.7182016, 10.1109/ICECS.1999.814383, 10.1109/TCSI.2014.2309811, 10.1109/ICCE.2011.5722798, 10.1109/TCSI.2003.821287, "
EdgeMark Menu: A 1D Menu for Curved Edge Display Smartphones,"Gestural menus,Menus,Mobile devices",,,"Hanaë Rateau,Yosra Rekik,Edward Lank,Keiko Katsuragawa",2021,10.1145/3447526.3472017,"10.1007/978-3-642-23771-3_19, 10.1145/1449715.1449724, 10.1145/159544.159562, 10.1145/2044354.2044361, 10.1145/1978942.1979000, 10.1145/1518701.1519050, 10.1145/3290605.3300442, 10.1145/1842993.1843025, 10.1145/2556288.2557136, 10.1145/2470654.2466115, 10.1145/2983310.2985755, 10.1145/1541436.1541457, 10.1145/2207676.2208376, 10.1145/1993060.1993066, 10.1145/1613858.1613912, 10.1145/1240624.1240797, 10.1145/169059.169426, 10.1145/1866029.1866044, 10.1145/2470654.2481421, 10.1177/1541931213601243, 10.1145/3313831.3376868, 10.1145/1518701.1518866, 10.1080/0144929X.2017.1312529, 10.1561/1100000012, 10.1145/1029632.1029639, 10.1145/3173574.3173823, "
Iterative time domain estimation of rapidly changing channel for OFDM systems in a cognitive radio context,,,,"Ali Kalakech,Rony Darazi,Marion Berbineau,Eric Pierre Simon,Iyad Dayoub",2021,10.1109/TAEECE.2015.7113638,"10.1109/26.939860, 10.1186/1687-1499-2012-263, 10.1017/CBO9780511841224, 10.1109/TCOMM.2010.01.080296, 10.1109/TVT.2007.897628, 10.1049/iet-com.2009.0522, 10.1109/26.771343, 10.1109/5.720248, 10.1109/TSP.2007.893198, 10.1109/MVT.2010.938275, "
Chapter 2 - Magnonic circuits: comb structures,"Particle,Magnon,Magnonic crystal,Transmission,Filtering,Multiplexer,Fano resonance,Nanostructure",,,"Abdellatif Akjouj,Housni Al-Wahsh,L. Dobrzynski,Bahram Djafari-Rouhani,El Houssaine El Boudouti",2021,10.1016/B978-0-12-813366-8.00002-9,"10.1063/1.92383, 10.1063/1.330342, 10.1063/1.330256, 10.1051/jphyscol:1984556, 10.1016/0038-1098(84)90323-5, 10.1103/PhysRevB.27.261, 10.1103/PhysRevB.31.4394, 10.1103/PhysRevB.31.4465, 10.1103/PhysRevB.33.3251, 10.1103/PhysRevB.29.2879, 10.1103/PhysRevLett.61.2472, 10.1103/PhysRevB.39.4828, 10.1063/1.2963027, 10.1063/1.3279138, 10.1063/1.3098258, 10.1063/1.3127227, 10.1063/1.3318258, 10.1021/nn901171u, 10.1103/PhysRevLett.77.1865, 10.1103/PhysRevLett.77.4446, 10.1103/PhysRevB.53.8521, 10.1103/PhysRevB.57.10260, 10.1103/PhysRevB.65.165217, 10.1103/PhysRevB.63.134439, 10.1103/PhysRevB.63.104415, 10.1103/PhysRevB.60.15194, 10.1006/spmi.1997.0520, 10.1038/30156, 10.1103/PhysRevB.61.R2413, 10.1103/PhysRevB.54.1043, 10.1016/j.surfrep.2010.10.002, 10.1016/S0375-9601(01)00172-4, 10.1134/1.2103224, 10.1016/S0304-8853(01)00470-X, 10.1103/PhysRevLett.102.127202, 10.1103/PhysRevE.63.066609, 10.1103/PhysRevB.66.104435, 10.1103/PhysRevB.67.144301, 10.1103/PhysRevLett.88.225502, 10.1103/PhysRevB.71.014103, 10.1103/PhysRevB.74.012301, 10.1103/PhysRev.124.1866, 10.1038/34373, 10.1103/PhysRevB.62.2188, 10.1103/PhysRevLett.88.076601, 10.1103/PhysRevLett.88.256806, 10.1103/PhysRevLett.90.166403, 10.1103/PhysRevB.70.195408, 10.1103/PhysRevB.72.115310, 10.1103/PhysRevB.67.195335, 10.1103/PhysRevB.72.165307, 10.1103/PhysRevLett.76.110, 10.1103/PhysRevLett.80.1952, 10.1103/PhysRevB.60.13814, 10.1103/PhysRevLett.82.2358, 10.1103/PhysRevB.75.125313, 10.1103/PhysRevLett.74.4047, 10.1038/385417a0, 10.1016/j.surfrep.2004.04.001, 10.1103/PhysRevB.59.8709, 10.1016/0039-6028(87)90222-6, 10.1016/0039-6028(87)90223-8, 10.1016/0167-5729(86)90001-4, 10.1016/0167-5729(90)90003-V, 10.1088/0022-3719/12/23/024, 10.1140/epjb/e2004-00086-0, 10.1103/PhysRevB.37.8027, 10.1088/0953-8984/1/7/007, 10.1088/0022-3719/2/10/312, 10.1088/0034-4885/29/1/307, 10.1051/jphys:0198900500180256300, 10.1016/0167-5729(92)90010-9, 10.1063/1.107588, 10.12693/APhysPolA.89.139, 10.1016/S0079-6816(96)00015-9, 10.1103/PhysRevB.55.10434, 10.1103/PhysRevB.57.R9388, 10.1016/S0038-1098(98)00112-4, 10.1088/0022-3719/12/9/014, 10.1103/PhysRev.110.1295, 10.1103/PhysRevLett.49.1739, 10.1103/PhysRevB.27.6178, 10.1103/RevModPhys.61.917, 10.1364/JOSAB.16.000194, 10.1103/PhysRevB.63.035312, 10.1063/1.1633983, 10.1063/1.2423240, 10.1088/0953-8984/26/12/123202, 10.1134/1.2103224, 10.1103/PhysRevB.66.104435, 10.1016/0304-8853(96)00062-5, 10.1063/1.4705301, 10.1063/1.4971410, 10.1063/1.4967334, 10.1103/PhysRevB.63.104415, 10.1103/PhysRevB.63.134439, 10.1063/1.3647952, 10.1016/S0039-6028(01)00861-5, 10.1103/PhysRevB.78.075401, 10.1103/PhysRevLett.66.2593, 10.1103/RevModPhys.77.633, 10.1103/PhysRevLett.99.147401, 10.1103/PhysRevLett.101.047401, 10.1103/PhysRevB.65.235112, 10.1103/PhysRevLett.93.233903, 10.1364/OL.29.000626, 10.1103/PhysRevA.69.063804, 10.1088/0953-8984/20/25/255212, 10.1103/PhysRevB.84.064304, 10.1063/1.4938121, 10.1063/1.4802695, 10.1088/0953-8984/26/50/505901, 10.1103/PhysRevB.72.115310, 10.1103/PhysRevB.67.195335, 10.1038/natrevmats.2016.48, 10.1140/epjb/e2003-00075-9, 10.1103/PhysRevB.81.195119, 10.1063/1.3675571, "
Traitement neuro-inspiré de l’information,,,,A. Cappy,2021,,
A Suspended Silicon Terahertz platform with low loss waveguide and high Q Photonic Crystal cavities,"Optical waveguides,Cavity resonators,Loss measurement,Silicon,Optical losses,Etching,Optical resonators",,,"Elias Akiki,Mattias Verstuyft,Guillaume Ducournau,Benjamin Walter,Estelle Mairiaux,Marc Faucher,Jean-Francois Lampin,Bart Kuyken,Mathias Vanwolleghem",2021,10.1109/IRMMW-THz.2019.8873957,"10.1109/TTHZ.2017.2708505, 10.1109/JLT.2014.2308061, 10.1109/TTHZ.2015.2397279, 10.3390/s140406165, "
"Lithium insertion mechanism in CoSb3 analysed by 121Sb Mössbauer spectrometry, X-ray: Absorption Spectroscopy and electronic structure calculations",,,"Materials Chemistry,General Chemistry","Isabelle Devos,Manfred Womes,Mike Heilemann,Josette Olivier-Fourcade,Jean-Claude Jumas,José Luis Tirado",2021,10.1039/B312618H,"10.1016/S0927-796X(02)00125-0, 10.1039/a902060h, 10.1016/S0378-7753(00)00624-8, 10.1126/science.276.5317.1395, 10.1149/1.1837740, 10.1016/S0022-0728(00)00357-0, 10.1016/S0378-7753(99)00140-8, 10.1016/S0167-2738(98)00147-7, 10.1149/1.1390840, 10.1103/PhysRevB.58.15583, 10.1038/35035045, 10.1149/1.1353566, 10.1149/1.1568737, 10.1007/BF01021499, 10.1103/PhysRev.136.B864, 10.1103/PhysRev.140.A1133, 10.3891/acta.chem.scand.27-1315, 10.1103/PhysRevLett.59.2471, 10.1016/S0038-1098(99)00501-3, 10.1103/PhysRevB.63.125110, 10.1016/0038-1098(82)90154-5, "
Subterahertz hypersound attenuation in silica glass studied via picosecond acoustics,,,"Condensed Matter Physics,Electronic, Optical and Magnetic Materials","Simon Ayrinhac,Marie Foret,Arnaud Devos,Benoit Ruffle,Eric Courtens,René Vacher",2021,10.1103/PhysRevB.83.014204,"10.1080/14786437208229210, 10.1007/BF00660072, 10.1007/BF01401204, 10.1016/0022-3093(76)90119-8, 10.1088/0034-4885/50/12/003, 10.1103/PhysRevB.45.2750, 10.1016/0022-3093(81)90060-0, 10.1103/PhysRevB.72.214205, 10.1103/PhysRevLett.90.095502, 10.1103/PhysRevLett.96.045502, 10.1073/pnas.0808965106, 10.1103/PhysRevLett.104.195501, 10.1103/PhysRevLett.100.015501, 10.1209/epl/i2005-10471-9, 10.1103/PhysRevLett.98.025501, 10.1103/PhysRevLett.92.247401, 10.1103/PhysRevB.71.172201, 10.1103/PhysRevLett.97.035501, 10.1126/science.280.5369.1550, 10.1103/PhysRevB.34.4129, 10.1016/S0041-624X(96)00102-3, 10.1103/PhysRevB.64.081202, 10.1103/PhysRevB.78.024303, 10.1103/PhysRevB.44.4281, 10.1063/1.348958, 10.1063/1.2372745, 10.1103/PhysRevB.77.100201, 10.1103/PhysRevB.70.125208, 10.1103/PhysRevB.80.174112, 10.1063/1.1513882, 10.1016/0030-4018(86)90116-1, 10.1103/PhysRevB.49.15046, 10.1103/PhysRevB.70.214307, 10.1364/JOSAB.19.003028, 10.1103/PhysRevB.47.10292, 10.1364/JOSA.55.001205, 10.1103/PhysRevB.47.3947, 10.1103/PhysRevB.74.012203, 10.1103/PhysRevB.55.8049, 10.1103/PhysRevLett.104.067402, 10.1103/PhysRevLett.43.1413, "
Quantification of the adhesion of metal thin film interfaces by picosecond acoustics,"Acoustic,Picosecond,Adhesion,Thin films",,,"Alejandro Vital Juarez,Arnaud Devos,Jean-Michel Desmarres",2021,10.48465/fa.2020.0591,
Ensemble extreme learning machine based equalizers for OFDM systems,"Extreme Learning Machine,Ensemble Learning,OFDM,Equalization",,,"Michel Saideh,Eric Pierre Simon,Joumana Farah,Jonathan Villain,Anthony Fleury,Virginie Deniau,Christophe Gransart",2021,10.1109/icspcs50536.2020.9310047,"10.1016/j.neucom.2005.03.002, 10.1016/j.neucom.2005.12.126, 10.1016/j.neucom.2015.07.035, 10.1109/LCOMM.2019.2951404, 10.1007/s00521-011-0796-y, 10.1109/LCOMM.2019.2916797, 10.1109/ACCESS.2019.2914928, 10.1145/2379776.2379786, 10.1109/LWC.2017.2757490, "
Performance Evaluation of Multi-Carrier Modulation Techniques in High Speed Railway Environment with Impulsive Noise,"OFDM,Receivers,Blanking,Rail transportation,Time-frequency analysis,Interference,Wireless communication",,,"Michel Saideh,Yamen Alsaba,Iyad Dayoub,Marion Berbineau",2021,10.1109/5GWF.2019.8911645,"10.1109/ACCESS.2018.2866471, 10.1109/TEMC.2011.2169677, 10.1109/TVT.2013.2290839, 10.1109/TCOMM.2008.050391, 10.1109/TPWRD.2013.2294858, 10.1109/6046.784467, 10.1109/LSP.2012.2183636, 10.1109/TVT.2017.2727322, 10.1109/COMST.2016.2565566, 10.1109/SURV.2013.121213.00263, 10.1109/JSAC.2017.2710022, 10.1109/GLOCOMW.2016.7849087, 10.1109/GLOCOMW.2013.6824990, 10.1016/j.comnet.2016.06.010, 10.1109/ACCESS.2016.2518085, "
Low-power phonon lasing through position-modulated Kerr-type nonlinearity,,,Multidisciplinary,"P. Djorwe,Yan Pennec,Bahram Djafari-Rouhani",2021,10.1038/s41598-019-38578-8,"10.1103/RevModPhys.86.1391, 10.1103/PhysRevLett.110.127202, 10.1103/PhysRevLett.104.133602, 10.1103/PhysRevLett.108.223904, 10.1038/nature14349, 10.1126/science.aan7939, 10.1103/PhysRevLett.109.013603, 10.1038/s41586-018-0036-z, 10.1126/science.1253258, 10.1103/PhysRevLett.113.053604, 10.1038/s41598-017-17395-x, 10.1038/nphys1516, 10.1038/nature09035, 10.1103/PhysRevA.86.063802, 10.1103/RevModPhys.82.1155, 10.1016/j.crhy.2016.07.012, 10.1103/PhysRevLett.112.133904, 10.1103/PhysRevLett.113.023604, 10.1063/1.4928389, 10.1103/PhysRevA.96.043832, 10.1103/PhysRevB.95.085309, 10.1103/PhysRevLett.103.150503, 10.1038/nature10261, 10.1103/PhysRevA.80.065801, 10.1103/PhysRevA.93.023844, 10.1103/PhysRevA.88.043826, 10.1038/nature06715, 10.1103/PhysRevA.91.013834, 10.1103/PhysRevA.92.013852, 10.1103/PhysRevA.96.023805, "
"Hole trap, leakage current and barrier inhomogeneity in (Pt/Au)-Al<sub>0.2</sub>Ga<sub>0.8</sub>N/GaN heterostructures","AlGaN/GaN HEMT,Ideality factor,Barrier height,Inhomogeneity,Leakage current,Deep traps",,"Condensed Matter Physics,General Materials Science,General Chemistry","Salah Saadaoui,Olfa Fathallah,Fethi Albouchi,Mohamed Mongi Ben Salem,Christophe Gaquière,Hassen Maaref",2021,10.1016/j.jpcs.2019.02.027,"10.1088/0268-1242/23/9/095008, 10.1063/1.3006133, 10.1016/j.physb.2012.11.031, 10.1109/TED.2013.2272700, 10.1109/TED.2015.2469151, 10.1109/TED.2017.2723932, 10.3390/electronics7100210, 10.1149/2.0031711jss, 10.1109/TED.2018.2808334, 10.1063/1.97359, 10.1051/epjap/2010085, 10.1063/1.3600229, 10.4218/etrij.02.0102.0402, 10.1063/1.360343, 10.1016/S0038-1101(03)00182-5, 10.1016/j.apsusc.2005.05.008, 10.1063/1.1583868, 10.1016/j.sse.2004.02.006, 10.1063/1.362818, 10.1016/0039-6028(94)00791-8, 10.1103/PhysRevB.45.13509, 10.1088/0268-1242/24/3/035004, 10.1063/1.2817647, 10.1063/1.1573750, 10.1116/1.589442, 10.1016/j.cap.2010.02.008, 10.1088/0268-1242/20/11/008, 10.1016/j.ssc.2006.01.029, 10.1063/1.1367274, 10.1007/s11664-003-0163-6, "
Stability of radiation-damaged DNA after multiple strand breaks,,,"Physical and Theoretical Chemistry,General Physics and Astronomy","Fabio Landuzzi,Pier Luca Palla,Fabrizio Cleri",2021,10.1039/c7cp02266b,"10.1093/mutage/15.4.289, 10.1016/S0027-5107(02)00075-1, 10.1016/j.mrfmmm.2011.04.008, 10.1021/ar700245e, 10.1038/461358a, 10.1016/j.physrep.2011.06.004, 10.1074/jbc.M910044199, 10.1073/pnas.95.4.1460, 10.1016/S0021-9258(19)61522-X, 10.1002/btpr.1505, 10.2307/3578986, 10.2307/3579150, 10.1080/09553009214550981, 10.2307/3578390, 10.1080/09553009414551511, 10.1126/science.7973628, 10.1126/science.271.5250.795, 10.1126/science.271.5257.1835, 10.1038/micronano.2016.62, 10.1103/PhysRevLett.113.255501, 10.1002/jcc.20184, 10.1093/nar/gkw773, 10.1093/nar/gki1010, 10.1016/j.bpj.2009.08.062, 10.1016/j.cplett.2005.02.125, 10.1016/j.bpj.2013.10.021, 10.1093/nar/gkw160, 10.1126/science.aah4077, 10.1021/jp973084f, 10.1002/jcc.20065, 10.1002/(SICI)1096-987X(20000130)21:2<86::AID-JCC2>3.0.CO;2-G, 10.1002/(SICI)1096-987X(20000130)21:2<105::AID-JCC3>3.0.CO;2-P, 10.1021/ct300177r, 10.1016/S0006-3495(03)74957-1, 10.1007/3-540-30592-0, 10.1186/1758-2946-4-17, 10.1002/jcc.20289, 10.1016/0010-4655(95)00042-E, 10.1007/s008940100045, 10.1021/ci100288h, 10.1073/pnas.92.1.180, 10.1073/pnas.96.20.11277, 10.1038/srep09143, 10.1073/pnas.97.1.127, 10.1529/biophysj.104.053074, 10.1073/pnas.022638399, 10.1126/science.287.5462.2497, 10.1073/pnas.142417799, 10.1038/nsmb1333, 10.1016/j.ymeth.2006.08.016, 10.1093/nar/gki322, 10.1093/nar/gkp214, 10.1146/annurev.genet.40.110405.090451, 10.1038/356356a0, 10.1016/j.febslet.2010.07.029, 10.1126/science.347575, 10.1016/j.bbagen.2014.08.004, 10.1146/annurev.biophys.30.1.105, 10.1159/000077461, 10.1146/annurev.biochem.052308.093131, 10.1038/sj.embor.7400847, 10.1016/j.molcel.2006.04.013, "
Characteristic lengths in natural bundle assemblies arising from fiber-matrix energy competition: a floquet-based homogenization theory,,,"General Physics and Astronomy,Mechanical Engineering,Mechanics of Materials,General Materials Science","Fabio Manca,Pier Luca Palla,Fabrizio Cleri,Stefano Giordano",2021,10.1016/j.euromechsol.2016.07.002,"10.1016/j.scient.2012.10.022, 10.1098/rspa.1995.0075, 10.1557/jmr.2006.0239, 10.1016/j.compscitech.2007.11.016, 10.1016/S0022-5096(96)00068-3, 10.1016/S0020-7683(98)00010-9, 10.1039/c2nr11664b, 10.1073/pnas.0603216103, 10.1016/j.cap.2007.10.058, 10.1016/j.compscitech.2009.02.012, 10.1088/0034-4885/74/11/116501, 10.1088/0508-3443/3/3/302, 10.1098/rsif.2013.0148, 10.1038/nature10739, 10.1098/rspa.1945.0011, 10.1111/j.1469-7998.1985.tb05623.x, 10.1038/ncomms1172, 10.1113/jphysiol.1981.sp013582, 10.1016/j.pmatsci.2007.06.001, 10.1073/pnas.0631609100, 10.1021/nl103943u, 10.1098/rspa.1995.0076, 10.1016/S0997-7538(03)00091-3, 10.1016/j.ijengsci.2005.06.002, 10.1016/j.engfracmech.2006.10.006, 10.1103/PhysRevLett.98.055503, 10.1098/rsta.1921.0006, 10.1016/0022-2828(92)93150-I, 10.1073/pnas.46.2.186, 10.1073/pnas.111150598, 10.1002/adma.201104668, 10.1016/S0006-3495(95)80391-7, 10.1016/0167-6636(90)90037-G, 10.1115/1.4011547, 10.1098/rspb.1988.0056, 10.1016/S0006-3495(00)76426-5, 10.1016/j.jmps.2004.03.006, 10.1115/1.3119761, 10.1016/S0065-2156(08)70176-5, 10.1016/j.ijsolstr.2004.06.016, 10.1007/BF00711932, 10.1103/RevModPhys.84.839, 10.1038/nmat2704, 10.1073/pnas.91.26.12962, 10.1161/01.CIR.24.2.328, 10.1016/0020-7683(89)90103-0, 10.1006/jsbi.1993.1003, 10.1016/j.compscitech.2011.12.011, 10.1115/1.4023976, 10.1016/j.msea.2004.06.072, 10.1023/B:FRAC.0000037675.72446.7c, 10.1063/1.4704607, 10.1063/1.4772656, 10.1103/PhysRevLett.113.255501, 10.1016/j.physa.2013.10.042, 10.1140/epje/i2015-15044-1, 10.1016/0020-7683(92)90143-H, 10.1016/j.pmatsci.2007.05.002, 10.1016/S0167-6636(97)00023-9, 10.1016/j.jmps.2015.04.013, 10.1529/biophysj.107.125567, 10.1007/s101890170150, 10.1016/S0969-2126(01)00669-4, 10.1093/protein/gzg147, 10.1017/S0305004100030401, 10.1103/RevModPhys.82.499, 10.1038/176593a0, 10.1016/S0006-3495(96)79206-8, 10.1039/C4RA04902K, 10.1038/21607, 10.1016/S0006-291X(02)00685-X, 10.1007/s10409-015-0403-z, 10.1016/j.jmps.2006.12.009, 10.1172/JCI40373, 10.1073/pnas.152162299, 10.1109/TAC.1978.1101743, 10.1209/0295-5075/95/29901, 10.1021/nn204506d, 10.1016/0003-9969(83)90073-0, 10.1529/biophysj.107.111013, 10.1016/j.jmps.2010.09.012, 10.1016/j.jmps.2010.07.004, 10.1016/j.carbon.2014.06.020, "
