title,keyword,abstract,field,authors,date,doi,references
"Droit gouvernemental,Governmental law","Executive power,Government,Science of law,Microconstitutionality,Internal order,Special legality,Good government,Art of governing,Gouvernement science politique -- Droit,Droit et État,Pouvoir exécutif,Gouvernement,Science du droit,Microconstitutionnalité,Ordre intérieur,Légalité spéciale,Bon gouvernement,Art de gouverner,Transparence,Déontologie",,,Matthieu Caron,2024,,
"« Droit gouvernemental et déontologie », Séminaire Transparence et déontologie des responsables politiques, Université de Bourgogne, Credespo, 31 mars 2022.",,,,Matthieu Caron,2024,,
"« Comment réaliser des entretiens scientifiques avec des acteurs politiques et administratifs. De la nécessité pour la science constitutionnelle de faire appel aux méthodes de la science politique », en collaboration avec Jean-Michel Eymeri-Douzans et Rémi Lefebvre, Politieia, novembre 2023.",,,,Matthieu Caron,2024,,
Design and sustainable management of liquid wastewater treatment network using the GIS tool and the space-based database (Geo-LD),,,,"Abdessalam Hijab,Hafida Boulekbache-Mazouz",2024,,
L’information géo-localisée au service de l’évaluation technico-spatiale du réseau d’assainissement des eaux pluviales et de la protection de l’environnement (Sud-ouest de Casablanca),,,,"Abdessalam Hijab,Hafida Boulekbache-Mazouz,Eric Henry",2024,,
Cartographie et plateforme collaboratives au service d’une expérience territoriale de médiation,"Territoire,Patrimoine,Médiation,Carte interactive",,,"Douniazed Chibane,Hafida Boulekbache-Mazouz",2024,,
Technologies interactives en magasin : mesure de l’impact de l’autonomie et du contrôle perçus sur la relation consommateur-vendeur.,"Interactive technologies,Phygital,Interactive kiosk,Control,Autonomy,Consumer-salesperson relationship",,,Hafida Boudkouss,2024,,
La lutte contre la pandémie est une chose trop grave pour être confiée aux médecins,"Covid 19,Libertés individuelles",,,"Nicolas Leblond,Eric Desmons",2024,,
Advances in Historical Studies [Editor in Chief 11/3],,,,Raffaele Pisano,2024,,
Les entreprises sociales,,,,Laurent Gardin,2024,,
Preface. Cosmology in the Early Modern Age: A Web of Ideas (Paolo Bussotti and Brunello Lotti's Author's),,,,Raffaele Pisano,2024,10.1007/978-3-031-12195-1,
Opera Geometrica (1644) Transcription: Image–Text Side by Side,,,,"Raffaele Pisano,Paolo Bussotti,Patricia Radelet de Grave",2024,,
"Préserver, valoriser et transmettre le patrimoine minier des Hauts-de-France,Preserving, promoting and passing down the mining heritage of Hauts-de-France","Cultural heritage,Mining memory,Audiovisual archive,Electronic archive,Ontology,Patrimoine minier,Traces mémorielles,Archives audiovisuelles,Archives numériques,Ontologie",,,"Virginie Blondeau,Stéphane Chaudiron,Amélie Daloz,Bernard Jacquemin,Eric Kergosien,Sylvie Leleu-Merviel,Juliette Le Marquer,Cécile Tardy",2024,10.17184/eac.5703,
Sparse Coding-based Multichannel Spike Sorting with the Locally Competitive Algorithm,"Locally competitive algorithm,Sparse coding,Spike sorting,Dictionary learning",,,"Alexis Melot,Fabien Alibart,Pierre Yger,Sean Wood",2024,10.1109/BioCAS58349.2023.10388594,"10.1038/nrn3251, 10.1016/j.isci.2019.07.046, 10.1162/089976604774201631, 10.1038/nature24636, 10.1126/science.abf4588, 10.3389/fnins.2016.00474, 10.1109/MM.2018.112130359, 10.1038/nature14441, 10.1109/TBCAS.2015.2479256, 10.1101/061481, 10.1109/ICDMW.2017.12, 10.7554/eLife.34518, 10.1016/j.jneumeth.2005.05.023, 10.1016/j.celrep.2017.02.038, 10.1038/nn.4268, 10.1016/j.jphysparis.2017.02.005, 10.1016/j.neuroscience.2021.05.036, 10.1109/IMCEC.2016.7867280, 10.1016/S0042-6989(97)00169-7, 10.1162/neco.2008.03-07-486, 10.1109/JPROC.2010.2044470, 10.1038/nnano.2017.83, 10.1109/TNSRE.2018.2830354, 10.3389/fnins.2019.00754, 10.1186/s13634-019-0650-4, 10.1109/MLSP52302.2021.9596348, 10.1007/s12021-020-09467-7, 10.7554/eLife.55167, 10.1016/j.cell.2015.09.029, 10.1117/12.2013504, 10.1145/3546790.3546811, "
"Different point mutations in the met oncogene elicit distinct biological properties,Different point mutations in the met oncogene elicit distinct biological properties.",,,"Genetics,Molecular Biology,Biochemistry,Biotechnology","Stefano Giordano,A. Maffe,T Williams,S. Artigiani,Philippe Gual,A. Bardelli,C. Basilico,P. Michieli,P. Comoglio,T. A. Williams",2024,10.1096/fasebj.14.2.399,"10.1126/science.1846706, 10.1016/S1359-6101(97)00007-5, 10.1016/S0962-8924(98)01359-2, 10.1073/pnas.90.2.649, 10.1128/MCB.16.3.1115, 10.1172/JCI118744, 10.1038/sj.onc.1201486, 10.1073/pnas.91.11.4731, 10.1101/SQB.1994.059.01.072, 10.1038/ng0597-68, 10.1182/blood.V87.8.3117.bloodjournal8783117, 10.1182/blood.V92.2.701, 10.1038/367375a0, 10.1016/0092-8674(94)90318-2, 10.1038/sj.onc.1201561, 10.1002/(SICI)1097-4652(199711)173:2<196::AID-JCP20>3.0.CO;2-D, 10.1074/jbc.272.33.20811, 10.1074/jbc.271.22.13116, 10.1038/34657, 10.1038/384173a0, 10.1073/pnas.94.21.11445, 10.1073/pnas.95.24.14379, 10.1242/jcs.111.2.237, 10.1091/mbc.7.4.495, 10.1083/jcb.124.4.619, 10.1128/MCB.11.12.5963, 10.1073/pnas.94.25.13868, 10.1016/S0021-9258(17)31736-2, 10.1091/mbc.7.4.495, 10.1083/jcb.133.5.1095, 10.1016/0092-8674(91)90363-4, 10.1074/jbc.273.30.18793, 10.1038/sj.onc.1202607, 10.1128/MCB.19.3.1784, "
Les femmes experts-comptables en Tunisie : perceptions et réalités,"Femmes,Obstacles,Retard historique,Profession comptable",,,"Michèle Saboly,Rim Khemiri",2024,,
Introduction de l'enseignement des technologies de l'information et de la communication en sciences comptables suite à la réforme LMD en Tunisie : vers une orientation marché ?,"La reforme LMD en Tunisie,Enseignement comptable,TIC,Orientation marché",,,"Rim Khemiri,Maryam Ben Chehida",2024,,
Mesures d’austérité et droits fondamentaux devant la Cour de justice de l’Union européenne et la Cour européenne des droits de l’Homme : exception ou inadaptation ?,,,,"Ninon Forster,Pauline Corre",2024,,
"Empathy, Meaning and Abstract Art",,,,Stefania Caliandro,2024,10.1007/978-3-030-29631-5_4,"10.1017/S0012217300017613, 10.1037//0003-066X.35.2.187, 10.2307/1575626, 10.1515/9783112327449, 10.1037/10226-009, 10.3917/puf.fonta.1999.01, 10.1037//0003-066X.36.2.224, 10.1002/1520-6696(198401)20:1<38::AID-JHBS2300200106>3.0.CO;2-1, 10.2307/431231, 10.1353/jhi.1996.0018, 10.1007/BF03181033, "
Eight Theses for (or against?) a Semiotics of Colour,,,,Stefania Caliandro,2024,10.1007/978-3-030-29631-5_7,"10.11606/issn.1980-4016.esse.2009.49221, 10.3917/litt.163.0020, "
De la vibration à l'image dédoublée : recherches en théorie de l'art. Quel apport de Magritte à ce sujet ?,,,,Stefania Caliandro,2024,,
Du chaos à l’(in)intelligibilité catastrophique de l’ar,,,,Stefania Caliandro,2024,,
"Réanimer la viande, redevenir animal : Petr Davydtchenko",,,,Stefania Caliandro,2024,,
"Violette de Marceline Desbordes-Valmore : un roman haut en couleurs,Violette"" by Marceline Desbordes-Valmore : a colorful novel","Valmore,Desbordes-valmore,Violette,Color,Tristan,Iseult,Chevrefeuille,Marie,De,France,XIXe - XXe siècle,XIXe Century France,Marceline,Desbordes,Marceline,Desbordes,Valmore,Desbordes-valmore,Violette,Couleur,Color",,,Maxance Lardjane,2024,,
L’Enseignement de la comptabilité dans le contexte des Technologies de l’Information et de la Communication : cas de la réforme LMD en Tunisie,"La reforme LMD en Tunisie,Enseignement comptable,TIC",,,Rim Khemiri,2024,,
Introduction of Information and Communication Technologies Teaching in Accounting Education Following the LMD Reform in Tunisia: Toward a Market Orientation,,,,"Rim Khemiri,Maryam Ben Chehida",2024,,
Analysis of Trapping Effects on AlInN/GaN High Electron Mobility Transistors with Pulsed Electrical Measurements Under Visible and Infrared Illumination,,,"Materials Chemistry,Electrical and Electronic Engineering,Surfaces, Coatings and Films,Surfaces and Interfaces,Condensed Matter Physics,Electronic, Optical and Magnetic Materials","Raphaël Strenaer,Yannick Guhel,Christophe Gaquière,Bertrand Boudart",2024,10.1002/pssa.202300653,"10.1109/LED.2010.2072771, 10.1109/LED.2011.2162087, 10.1109/LED.2011.2164613, 10.1109/55.962646, 10.1109/LED.2009.2035145, 10.1063/1.3272058, 10.1002/pssc.200983899, 10.1063/1.3326079, 10.1088/0268-1242/30/3/035015, 10.1063/1.4980114, 10.1109/TED.2006.885681, 10.1016/j.mser.2015.05.001, 10.1049/el.2012.1966, 10.1149/2.0251602jss, 10.1109/TNS.2012.2209894, 10.1109/TNS.2019.2908055, 10.1134/S1063782612030104, 10.1049/el.2013.2304, 10.1063/1.1287127, 10.1016/j.sse.2016.10.039, 10.1109/TED.2013.2279021, 10.1016/j.microrel.2008.07.052, 10.1109/TDMR.2020.2987394, 10.1109/TED.2022.3209636, 10.1109/TED.2019.2935335, 10.1109/TED.2009.2032614, 10.1109/TED.2006.890592, 10.1109/TED.2008.924437, 10.1109/16.906451, 10.1063/1.126580, 10.1063/1.1445274, 10.1063/1.1643540, 10.1088/1361-6463/ab7626, 10.1016/j.jcrysgro.2014.10.025, 10.1016/j.microrel.2015.06.070, "
Synthesis and Properties of Tetrathiafulvalene End-Functionalized Polymers Prepared via RAFT Polymerization,,,"Materials Chemistry,Inorganic Chemistry,Polymers and Plastics,Organic Chemistry","Julien Bigot,Bernadette Charleux,Graeme Cooke,François Delattre,David Fournier,Joel Lyskawa,François Stoffelbach,Patrice Woisel",2024,10.1021/ma901809a,"10.1007/978-3-662-10630-3, 10.1021/cr030666m, 10.1039/cs9912000355, 10.1002/1521-3773(20010903)40:17<3186::AID-ANIE3186>3.0.CO;2-W, 10.1039/CS9942300041, 10.1021/ja9001585, 10.1021/ja00027a027, 10.1021/ja8036146, 10.1021/ja904104c, 10.1039/b708640g, 10.1295/polymj.PJ2006068, 10.1021/jo00870a027, 10.1039/JM9950501529, 10.1002/marc.200800023, 10.1016/0379-6779(91)91766-4, 10.1021/ma60069a001, 10.1021/ma60050a036, 10.1021/ma702035c, 10.1039/a704753c, 10.1016/S0379-6779(99)00128-9, 10.1039/a900300b, 10.1016/S0020-1693(99)00358-8, 10.1039/b001943g, 10.1039/a803027h, 10.1021/ma00068a004, 10.1002/(SICI)1521-4095(199805)10:7<541::AID-ADMA541>3.0.CO;2-1, 10.1002/chem.200400303, 10.1002/0471220450, 10.1002/1521-3900(200002)150:1<23::AID-MASY23>3.0.CO;2-E, 10.1021/ma9804951, 10.1071/CH05072, 10.1002/pola.20986, 10.1021/bm060192b, 10.1039/B500558B, 10.1039/b507912h, 10.1021/ja045063m, 10.1021/la034459t, 10.1021/ja020556h, 10.1021/ja070956a, 10.1021/jo010173m, 10.1021/ma071359b, 10.1055/s-1994-25510, 10.1002/9783527622757.ch3, 10.1016/S0013-4686(00)00630-7, 10.1039/c39910001584, 10.1039/p29850000607, 10.1021/jo960951o, 10.1021/ja984341c, "
Plasticity and aesthesia: towards a semiotics of art encompassing the sensitive dynamics,,,,Stefania Caliandro,2024,,
Surface engineering of stainless steel to limit dairy fouling adhesion,,,,"Manon Saget,Flavie Braud,S.J. Zapiain Merino,Luiza Azevedo-Scudeller,Guillaume Delaplace,Vincent Thomy,Yannick Coffinier,Maude Jimenez",2024,,
"Clausius' Laws, Boltzmann’s H-Theorem & Entropy: Mathematical Frameworks into a Kinetic Mechanism (1850–1901)",,,,"Raffaele Pisano,Emilio Marco Pellegrino",2024,,
Renaissance Architecture: The Rise of the City between 1450 and 1650,,,,"Luciano Boschiero,Raffaele Pisano",2024,,
"Findings on history of Italian mechanical Engineering’ from IFIT 2020, the Third International Conference of IFToMM ITALY [Special Issue]",,,,"Marco Ceccarelli,Raffaele Pisano",2024,,
Advances in Historical Studies [Editor in Chief 9/1],,,,Raffaele Pisano,2024,,
Reading the Discoveries of Gravitational Waves as New History of Physics Frontier Research Programme Part two,,,,"Raffaele Pisano,Philippe Vincent",2024,10.12871/978883339402251,
La protection du consommateur ne connaît pas les frontières procédurales,"Droit de la consommation,Procédure",,,Nicolas Leblond,2024,,
"En l'absence de congé, le bail est poursuivi et le preneur a droit au renouvellement","Bail commercial,Renouvellement bail",,,Nicolas Leblond,2024,,
Quand une modification substantielle du contrat équivaut à sa rupture brutale,"Pratiques restrictives,Rupture brutale d'une relation commerciale",,,Nicolas Leblond,2024,,
Subroger le preneur ne dispense pas le bailleur de garantir,"Bail commercial,Garantie des vices cachés",,,Nicolas Leblond,2024,,
Opposabilité de la demande de renouvellement au nouveau propriétaire du local,"Bail commercial,Renouvellement bail",,,Nicolas Leblond,2024,,
Ne pas renouveler un crédit n'est pas une rupture brutale de relation commerciale,"Crédit professionnel,Pratiques restrictives,Rupture brutale d'une relation commerciale",,,Nicolas Leblond,2024,,
Créateurs et repreneurs d'entreprises : vous risquez d'être des cautions averties !,"Cautionnement,Caution avertie",,,Nicolas Leblond,2024,,
Cautionnement donné après l'ouverture de la procédure collective pour une dette antérieure : où est la cause ?,"Cautionnement,Procédures collectives",,,Nicolas Leblond,2024,,
Un cautionnement mal formé peut être régularisé,"Cautionnement,Mention manuscrite",,,Nicolas Leblond,2024,,
"Le cessionnaire, la caution et les fautes du cédant","Cautionnement,Cession de créance,Information annuelle de la caution",,,Nicolas Leblond,2024,,
La durée du sous-bail commercial peut être inférieure à celle du bail principal,"Bail commercial,Sous-bail,Durée du bail",,,Nicolas Leblond,2024,,
"Cautionnements régis par le Code de la consommation : quand ce n'est pas l'un, c'est l'autre !","Cautionnement,Information annuelle de la caution",,,Nicolas Leblond,2024,,
"Gage de stocks : finalement, c'est comme on veut !",Gage de stock,,,Nicolas Leblond,2024,,
Rupture abusive de crédit et cautionnement,"Cautionnement,Rupture abusive de crédit",,,Nicolas Leblond,2024,,
Licéité de l'utilisation de mots clés associés à une marque concurrente,"Référencement Web,Publicité trompeuse,Pratique commerciale trompeuse",,,Nicolas Leblond,2024,,
Conditions de l'indivisibilité entre le contrat de crédit et le contrat d'assurance-vie,"Crédit,Assurance-vie,TEG",,,Nicolas Leblond,2024,,
L'absence de notification ne prive pas la caution d'un droit préférentiel,"Cautionnement,Subrogation personnelle",,,Nicolas Leblond,2024,,
Notes on discoveries of gravitational waves as new History of Physics frontier research programme,,,,"Raffaele Pisano,Philippe Vincent",2024,10.48244/9788869520594/c34,
"Investigation of Oleic Acid, Palmitic Acid and their mixture on the development of hepatic steatosis using liver-on-chip technology",,,,"Lisa Morisseau,C. Legallais,Amar Abderrahmani,Yasuyoshi Sakai,Eric Leclerc,Rachid Jellali",2024,,
Studies of Scale Effects for Crash on Laminated Structures,,,Ceramics and Composites,"Dany Dormegnie,Daniel Coutellier,David Delsart,Eric Deletombe",2024,10.1023/A:1021196811432,
"Tribunal judiciaire : compétences et règlement des incidents de compétence internes, Dalloz avocats, janv. 2020, p. 17",,,,Corinne Bléry,2024,,
"La nouvelle injonction de payer, Les Ateliers de voies d’exécution,",,,,Corinne Bléry,2024,,
"Réorganisation du contentieux de la sécurité sociale et de l’action sociale, D. actu., 25 mai 2018.",,,,Corinne Bléry,2024,,
Le préjudice écologique,"Préjudice écologique,Droit de l'environnement",,,Nicolas Leblond,2024,,
L'obligation d'information de l'assureur vie : une obligation générale et non négociable,"Assurance-vie,Obligation d'information",,,Nicolas Leblond,2024,,
"Réforme de la procédure civile : prise de date d’audience devant le TJ, D. actu., 24 déc. 2019 (et D. actu., 20 janv. 2020, dossier « Réforme de la procédure civile »)",,,,Corinne Bléry,2024,,
Anticipation et mutualisation du risque : l'assurance-crédit,Assurance-crédit,,,Nicolas Leblond,2024,,
Modalités d’accréditation des organismes certificateurs des services de MARD en ligne : un système complexe,,,,Corinne Bléry,2024,,
Introduction et animation de la Journée d'études,,,,"Florence Jany-Catrice,Laurent Gardin",2024,,
De l’importance de la chronologie : précision sur le régime de l’écrit en procédure orale,,,,"Corinne Bléry,Jean-Paul Teboul",2024,,
"La métamorphose de la communication par voie électronique ou quand l’internet et la procédure s’apprivoisent, avec J.-P. Teboul, in Regards croisés sur la dématérialisation des procédures juridictionnelles, PURH 2018, p. 109",,,,"Corinne Bléry,Jean-Paul Teboul",2024,,
"« Bruxelles, Berlin, Marseille – la déchirée, l'intenable et la mosaïque : cartographie chantée de quelques villes-carrefours »",,,,Stéphane Hirschi,2024,,
"Présence hypermédiatique du témoin disparu. Une expérimentation auprès des visiteurs,Hypermedia presence of the dead witness. An experiment with visitors","Pepper's Ghost,Instrumented mediation,Situation setting,Emotion,Witness,Témoin,Fantôme de Pepper,Médiation instrumentée,Mise en situation,Émotion",,,"Mathieu Dubuis,Michel Labour,Sylvie Leleu-Merviel",2024,,
How do felt emotions influence trainers’ decisions during a football match?,,,,"Bachir Zoudji,Boumédine Bouriche,Michel Labour",2024,,
"Les territoires au temps de la pandémie/Expérimentations de transition écologique,Territories at the time of the pandemic/Essays in ecological transition","Covid,Transition écologique",,General Medicine,"Lise Bourdeau-Lepage,Guillaume Schmitt,André Torre",2024,10.4000/developpementdurable.20682,
D’une richesse à l’autre : le foncier de l’activité minière en France et au Brésil,,,,"Guillaume Schmitt,Rita de Cassia Martins de Souza,Araujo F.",2024,,
"Gérad Chouquer, Marie-Claude Maurel, 2019, Les mutations récentes du foncier et des agricultures en Europe, Besançon Presses universitaires de Franche-Comté, Collection les Cahiers de MSHE Ledoux, 300 pages.",,,General Medicine,Guillaume Schmitt,2024,10.4000/developpementdurable.16461,
Renouvellement des pratiques. Les observatoires en Région Nord-Pas de Calais,,,,Guillaume Schmitt,2024,,
La difficile territorialisation des inégalités environnementales,,,,"Isabelle Roussel,Guillaume Schmitt",2024,,
Bouge de là. L’observation en mouvement,,,,Guillaume Schmitt,2024,,
"Movimento I. Generazioni, storie, trasformazioni, Entre flow & flou : l’art de bouger les lignes chez Alain Damasio","Science-fiction,Typographie,Néologisme,Révolte,Furtivité",,,Anne-Sophie Tisserand,2024,,
Réseaux familiaux et parcours résidentiels individuels dans les classes supérieures : l’exemple de Naples,"Mobilités,Parcours,Élites,Géographie,Sociologie,Naples,Italie",,,Thomas Pfirsch,2024,10.4000/books.pur.67641,
"Une géographie de la famille en Europe du Sud,A geography of the family in Southern Europe","Family,Geography,Mediterranean,Europe,Sociology",,Social Sciences (miscellaneous),Thomas Pfirsch,2024,10.4000/cybergeo.23669,"10.1002/9780470757536, 10.3917/esp.120.0099, 10.4324/9781315824130, 10.2307/1972376, 10.1080/13608749608539482, 10.1017/CBO9780511522208, 10.3406/socco.1995.1532, 10.1525/aa.1943.45.1.02a00030, 10.3406/mefr.2008.10520, 10.4000/articulo.1052, 10.2307/2807972, 10.2307/1533635, 10.1002/1099-1220(200005/06)6:3<181::AID-IJPG181>3.0.CO;2-U, "
"L’austérité urbaine : « faire face et faire avec » en Europe du Sud,Coping with “urban austerity” in Southern Europe",,,"Earth-Surface Processes,Geography, Planning and Development","Fabrizio Maccaglia,Thomas Pfirsch",2024,10.3917/ag.727.0005,"10.1002/9780470757536, 10.1177/0042098016629311, 10.3917/scpo.smith.2018.01.0051, 10.7202/1037076ar, 10.4000/metropoles.5267, 10.3917/scpo.smith.2018.01.0340, 10.3917/dec.dardo.2010.01, 10.1177/0308518X17701729, 10.1093/cjres/rst040, 10.4000/hommesmigrations.3871, 10.1093/cjres/rst034, 10.3917/rdm.018.0061, 10.3917/scpo.lasco.2005.01, 10.1080/13604813.2014.939477, 10.3917/lig.782.0008, 10.3917/pe.171.0047, 10.3917/soco.045.0043, 10.1080/13604813.2012.734071, 10.4000/cybergeo.23669, 10.1080/13604813.2013.795332, 10.1080/1369183X.2016.1251013, "
"Authenticité, dispositifs et contre-dispositifs de véridiction, simulation, deep fakes et intelligence artificielle","Dispositif de véridiction,Deepfake",,,"Angelina Toursel,Philippe Useille",2024,,
