title,keyword,abstract,field,authors,date,doi,references
Flat THz launcher antenna,"Optics at surfaces,Surface waves,Spectroscopy,Terahertz,Time-resolved",,,"Unai Beaskoetxea,Miguel Beruete,Mokhtar Zehar,Amit Agrawal,Shuchang Liu,Karine Blary,Abdallah Chahadih,Xiang-Lei Han,David Etayo,Miguel Navarro-Cia,Ajay Nahata,Tahsin Akalin,Mario Sorolla",2014,,
"Living alongside hazardous factories: risk, choice and necessity","Risk,Risk perception,Restricted rationality,Seveso installations,Daily life in industrial area,Risque,Perception du risque,Rationalité limitée,Installations Seveso,Vie quotidienne dans la zone industrielle",,"Public Health, Environmental and Occupational Health","Hervé Flanquart,Anne-Peggy Hellequin,Pascal Vallet",2014,10.1080/13698575.2013.855714,"10.3406/spgeo.1996.1001, 10.1016/j.envint.2003.12.001, 10.1016/j.geoforum.2005.11.004, 10.1146/annurev.soc.29.010202.100213, 10.1016/S1353-8292(00)00037-X, 10.1515/9783111647388, 10.3406/estat.2005.7210, 10.4324/9780203430866, 10.4135/9781446222126, 10.1515/9781503620766, 10.1007/BF00143739, 10.1080/13669877.2011.609316, 10.3917/cis.114.0055, 10.1080/13698570802381154, 10.1146/annurev.so.14.080188.002423, 10.1080/13698570802381451, 10.1017/CBO9780511809477, 10.1080/09640560701712267, 10.3917/popu.804.0711, 10.1016/S1240-1307(01)90005-6, 10.3917/lms.200.0064, 10.1111/j.1475-5661.2009.00364.x, 10.1111/0272-4332.203034, 10.1126/science.3563507, 10.4135/9781446216392, 10.1016/S1353-8292(01)00006-5, 10.1080/13549830500160842, 10.1017/CBO9780511598371, "
Theory and simulation of optomechanical effects in phoxonic crystals,,,,"Said El-Jallal,Mourad Oudich,Yan Pennec,Abdelkader Makhoute,Jordi Gomis-Bresco,Daniel Navarro-Urrios,Clivia M. Sotomayor Torres,Alejandro Martínez,Bahram Djafari-Rouhani",2014,,
Mathematical Programming Models for Scheduling in a Heterogeneous CPU/FPGA Architecture with Heterogeneous Communication Delay,"Heterogeneous,Task Scheduling,Task Mapping,CPU,FPGA,Communication delay,Mixed Integer Program",,,"Abdessamad Ait El Cadi,Rabie Ben Atitallah,Said Hanafi,Abdelhakim Artiba",2014,,
"Modèle d'agent fondé sur les affordances : application à la simulation de trafic routier,Affordance based agent model : application to the traffic simulation","Multi-agent simulation,Affordances,Traffic simulation,Virtual lanes,Ego-centered representation,Simulation multi-agents,Affordances,Trafic routier,Voies virtuelles,Représentation ego-centrée",,,Feirouz Ksontini,2014,,
Towards focusing using photonic crystal flat lens,,,,"Sophie Fasquel,Nathalie Fabre,Olivier Vanbésien",2014,,
Hypersonic band gap in an AlN-TiN bilayer phononic crystal slab,,,,"Stéphanie Hemon,Abdellatif Akjouj,Ali Soltani,Yan Pennec,Abdelkrim Talbi,Vincent Mortet,Bahram Djafari-Rouhani",2014,,
Defect modes and optomechanic interactions in phoxonic crystals,,,,"Bahram Djafari-Rouhani,Mourad Oudich,Said El-Jallal,Yan Pennec",2014,,
Preparation and study of 2-D semiconductors with Dirac type bands due to the honeycomb nanogeometry,,,,"Efterpi Kalesaki,Mark Pieter Boneschanscher,Jaco J. Geuchies,Christophe Delerue,Cristiane Morais Smith,Wiel H. Evers,Guy Allan,Thomas Altantzis,Sara Bals,Daniel Vanmaekelbergh",2014,10.1117/12.2042882,"10.1103/RevModPhys.81.109, 10.1063/1.3459143, 10.1103/PhysRevLett.108.155501, 10.1021/nl200055s, 10.1021/nl803706c, 10.1126/science.1204333, 10.1103/PhysRevB.79.241406, 10.1088/1367-2630/14/5/053002, 10.1021/nl303322k, 10.1103/PhysRevLett.95.146802, 10.1126/science.1148047, 10.1126/science.289.5480.751, 10.1126/science.1219643, 10.1021/ja050107s, 10.1021/ja9105682, 10.1126/science.1188035, 10.1021/nl101793b, 10.1002/adma.200902561, 10.1021/nl8024467, 10.1021/ja710437r, 10.1021/cm202796s, 10.1103/PhysRevLett.99.070401, 10.1103/PhysRevLett.106.236803, 10.1103/PhysRevLett.95.226801, 10.1103/RevModPhys.82.3045, 10.1140/epjb/e2011-20857-6, "
Contribuer à l'émergence d'une intelligence collective entrepreneuriale dans un projet collaboratif interorganisationnel,,,General Medicine,"Christophe Lafaye,Sandrine Berger-Douce",2014,10.3917/riges.391.0093,"10.3166/rfg.215.87-106, 10.5465/amr.1983.4284657, 10.3917/entre.081.0037, 10.3917/entre.112.0031, 10.3917/entre.112.0011, 10.3917/soc.079.0105, 10.4337/9781781951200.00016, 10.2139/ssrn.1381502, 10.1108/13527591111114701, "
Band gap formation and elastic wave transmission in two-dimentional surface phononic crystal,,,,"Sergey Yankin,Abdelkrim Talbi,Yu Du,Jean-Claude Gerbedoen,Vladimir Preobrazhensky,Philippe Pernod,Olivier Bou Matar",2014,,
Experimental analysis of dense multipath components in an industrial environment,"Channel characterization and modeling,Channel sounding,Dense multipath components,Industrial environment",,Electrical and Electronic Engineering,"Emmeric Tanghe,Davy Gaillot,M. Lienard,Luc Martens,Wout Joseph",2014,10.1109/TAP.2014.2321162,"10.1109/49.753729, 10.1049/el.2011.3454, 10.1109/26.87142, 10.1109/26.103039, 10.1109/VETECF.1999.797340, 10.1109/TWC.2007.051050, 10.1109/TWC.2008.070143, 10.1109/TAP.2012.2207358, 10.1109/WCL.2012.072012.120289, 10.1109/TAP.2010.2090474, 10.1007/978-1-4471-2315-6_3, 10.1109/TAP.2012.2196942, 10.1155/2007/57980, 10.1109/EUCAP.2006.4584832, 10.1109/79.526899, 10.1109/TIT.2005.846388, 10.1109/MAP.2007.376642, 10.1109/TAP.2013.2250234, 10.1109/TEMC.2012.2189572, "
Sensing light and sound velocities of fluids in a two-dimensional phoXonic crystal,,,,"Samira Amoudache,Rayisa Moiseyenko,Yan Pennec,Bahram Djafari-Rouhani,Antoine Khater,Ralf Lucklum,Rachid Tigrine",2014,,
[Invited] Localized phoxonic modes and application to sensor devices,,,,"Yan Pennec,Samira Amoudache,Bahram Djafari-Rouhani",2014,,
TRAINING APPROACHES IN ECO-DESIGN AND LIFE CYCLE ASSESSMENT,"Sustainability,Life Cycle Assessment LCA,Eco-design,Problem-Based Learning",,,"Jean-Luc Menet,Ion-Cosmin Gruescu",2014,,
[Invited] Millimeter-wave noise and power characterization using in situ tuner,,,,"Thomas Quemerais,Daniel Gloria,Sandrine Oeuvrard,Christophe Gaquière,Francois Danneville,Gilles Dambrine,Marina Deng",2014,,
Optomechanical coupling in 1D corrugated structures with complete dual photonic and phononic band gap,,,,"J. Gomis-Bresco,D. Navarro-Urrios,Mourad Oudich,A. Griol,D. Puerto,Alejandro Martínez,Said El-Jallal,Yan Pennec,Bahram Djafari-Rouhani,F. Alzina,C.M. Sotomayor-Torres",2014,,
Narrow linewidth tunable terahertz radiation by photomixing without servo-locking,"Dual-frequency laser,Photomixing,Photonic oscillator,Terahertz sources",,"Electrical and Electronic Engineering,Radiation","Antoine Rolland,Guillaume Ducournau,Gwennaël Danion,Goulc'Hen Loas,Marc Brunel,Alexandre Beck,Fabio Pavanello,Emilien Peytavit,Tashin Akalin,Mohammed Zaknoune,Jean-Francois Lampin,François Bondu,Marc Vallet,Pascal Szriftgiser,Denis Bacquet,Mehdi Alouini",2014,10.1109/TTHZ.2013.2296144,"10.1364/OL.36.002044, 10.1109/22.826836, 10.1051/epjap:2008188, 10.1364/OL.30.003231, 10.1364/OE.17.022031, 10.1109/LPT.2009.2013727, 10.1364/OE.19.004399, 10.1109/68.726747, 10.1049/el:20040597, 10.1364/OE.19.017944, 10.1109/TMTT.2010.2050171, 10.1109/TTHZ.2012.2191286, 10.1063/1.3552291, 10.1038/nphoton.2007.166, 10.1109/JSSC.2011.2104553, 10.1364/OE.18.027112, 10.1109/TTHZ.2011.2159553, 10.1364/OE.18.013321, 10.1038/nphoton.2007.3, 10.1364/OE.18.011105, 10.1364/OL.15.000640, 10.1109/JQE.1986.1072909, 10.1063/1.2983741, 10.1049/el:20082219, 10.1364/OL.35.000432, "
Near-thresholdless optical gain using colloidal HgTe quantum dots,,,,"Pieter Geiregat,Arjan J. Houtepen,Laxmi Kishore Sagar,Christophe Delerue,Ferdinand C. Grozema,Guy Allan,Dries van Thourhout,Zeger Hens",2014,,
From semiconductor nanocrystals to artificial graphene and topological insulator,,,,"Efterpi Kalesaki,Christophe Delerue,Cristiane Morais Smith,Wouter Beugeling,Guy Allan,Daniel Vanmaekelbergh",2014,,
La qualité pour et par la pédagogie : exemple d’animation du SMQ du Master QHSE de Valenciennes (France),"Qualité,PBL,APP,SMQ,Problem Based Learning,Apprentissage par problèmes",,,"Jean-Luc Menet,Eric Winter",2014,10.13140/2.1.1463.5521,
Joint estimation of state and noise parameters in a linear dynamic system with impulsive measurement noise: Application to OFDM systems,"Ad hoc networks,Orthogonal Frequency Division Multiplexing,Sequential Monte Carlo methods,Α-stable distribution",,"Electrical and Electronic Engineering,Signal Processing,Artificial Intelligence,Applied Mathematics,Computer Vision and Pattern Recognition,Statistics, Probability and Uncertainty,Computational Theory and Mathematics","Nouha Jaoua,Emmanuel Duflos,Philippe Vanheeghe,Laurent Clavier,François Septier",2014,10.1016/j.dsp.2014.08.001,"10.1145/1080810.1080816, 10.1109/IPDPS.2005.65, 10.1109/26.486604, 10.1109/TCOMM.2008.050391, 10.1109/TCOM.1983.1095820, 10.1109/TCOMM.2008.060532, 10.1109/TCOMM.2004.840628, 10.1109/TCOMM.2014.012414.130244, 10.1109/TIT.2003.810636, 10.1109/18.761256, 10.1109/TWC.2008.070133, 10.1109/TCOMM.2010.03.070333, 10.1109/18.165447, 10.1109/JPROC.2008.2008764, 10.1109/TCOMM.2010.06.090074, 10.1109/JSAC.2009.090906, 10.1080/01621459.1995.10476553, 10.1109/HOST.1999.778731, 10.1016/j.csda.2006.01.009, 10.1109/TSP.2005.861886, 10.1109/TCOM.1961.1097672, 10.1147/rd.73.0224, 10.1109/TCOM.1974.1092336, 10.1109/TEMC.1977.303527, 10.1109/29.17553, 10.1109/JPROC.2007.897979, 10.1109/MCOM.2005.1509966, 10.1155/2008/612929, 10.1155/2010/536057, 10.1109/TIT.2010.2059550, 10.1115/1.3662552, 10.1109/78.978374, 10.1049/ip-f-2.1993.0015, 10.1023/A:1008935410038, 10.1109/TSP.2005.849185, 10.1080/01621459.1998.10473765, 10.1111/1467-9868.00363, 10.1111/1467-9868.00246, 10.1109/TCE.2003.1261179, 10.1109/TVT.2005.858191, "
Focusing capability of a phononic crystal based on a hollow metallic structure,,,"Electrical and Electronic Engineering,Acoustics and Ultrasonics,Instrumentation","Anne-Christine Hladky,Charles Croënne,Jerome O. Vasseur,Lionel Haumesser,Andrew N. Norris",2014,10.1109/TUFFC.2014.3038,"10.1063/1.2472650, 10.1103/PhysRevB.77.014301, 10.1070/PU1968v010n04ABEH003699, 10.1103/PhysRevB.71.054302, 10.1103/PhysRevB.83.224301, 10.1103/PhysRevB.72.064306, 10.1103/PhysRevB.68.045115, 10.1103/PhysRevLett.85.3966, 10.1103/PhysRevLett.102.154301, 10.1038/nmat2141, 10.1103/PhysRevB.83.054301, 10.1063/1.4801642, "
Phononic and photonic properties of a stubbed strip waveguide,,,,"Yan Pennec,Bahram Djafari-Rouhani,Mourad Oudich,Said El-Jallal,Josemaria Escala,Alejandro Martinez,Vincent Laude",2014,,
Electric charge band gaps in phononic crystals,,,,"S. Degraeve,C. Granger,Bertrand Dubus,Jerome O. Vasseur,Anne-Christine Hladky,M. Pham Thi",2014,,
Strategic Dominance and Dynamic Programming for Multi-agent Planning - Application to the Multi-Robot Box-pushing Problem,"Multi-agent Planning,Coordination,Stochastic Games,Markov processes",,,"Mohamed Amine Hamila,Emmanuelle Grislin-Le Strugeon,René Mandiau,Abdel-Illah Mouaddib",2014,,
"Electro-optic and converse piezoelectric coefficients of epitaxial thin films : GaN grown on Si, and (Sr,Ba)Nb2O6 (SBN) grown on Pt coated MgO (poster)","Thin films,Nonlinear optical materials,Materials,Electro-optical materials",,,"Mireille Cuniot-Ponsard,Irma Saraswati,Suk-Min Ko,Mathieu Halbwax,Yong-Hoon Cho,El Hadj Dogheche",2014,,
Simultaneous bandgaps in LiNbO3 phoxonic crystal slab,,,"Atomic and Molecular Physics, and Optics","Quentin Rolland,Samuel Dupont,Joseph Gazalet,Jean-Claude Kastelik,Yan Pennec,Bahram Djafari-Rouhani,Vincent Laude",2014,10.1364/OE.22.016288,"10.1103/PhysRevLett.58.2059, 10.1103/PhysRevLett.71.2022, 10.1016/0022-460X(92)90059-7, 10.1016/j.surfrep.2010.08.002, 10.1007/s00340-006-2241-y, 10.1063/1.3530682, 10.1364/OE.18.014301, 10.1364/OE.18.009164, 10.1103/PhysRevB.82.155405, 10.1063/1.3675799, 10.1038/nphoton.2007.93, 10.1063/1.3374886, 10.1063/1.3243276, 10.1063/1.3684839, 10.1103/PhysRevB.81.214303, 10.1103/PhysRevB.83.104201, 10.1364/OE.16.006302, 10.1364/OL.34.001426, 10.1016/j.optmat.2010.07.012, 10.1063/1.3496040, 10.1063/1.4817507, 10.1364/OE.21.003243, 10.1364/OE.19.009690, 10.1007/BF00614817, 10.1063/1.4864310, 10.1109/LPT.2011.2180710, "
Adaptive Hand-Tracked System for 3D Authoring,"3D authoring,Gestural input",,,"Alexis Heloir,Fabrizio Nunnari,Christophe Kolski",2014,,
Application of a Co-evolutionary Genetic Algorithm to solve the Periodic Railway Timetabling Problem,"Genetic Algorithms,PESP,Railway Scheduling,Timetabling",,,"Luis Diego Arenas Pimentel,Rémy Chevrier,Said Hanafi,Joaquin Rodriguez",2014,,
Computer Science and Ambient Intelligence,,,,"Gaëlle Calvary,Thierry Delot,Florence Sèdes,Jean-Yves Tigli",2014,10.1002/9781118580974,
Composition of User Interfaces,,,,"Gaëlle Calvary,Anne-Marie Déry-Pinna,Audrey Occello,Philippe Renevier,Yoann Gabillon",2014,,
COFFEE-BREAK: A PEDAGOGICAL TOOL TO HELP IN ENVIRONMENTAL CHOICES IN HOUSEHOLD APPLIANCES SECTOR,"Life Cycle Assessment LCA,Coffee maker,Environmental impact,Household appliances",,,"Jean-Luc Menet,Julien Bianco,Marie Chantepie,Géraldine Crosetti,Charlotte Roger",2014,10.13140/2.1.4829.9528,
[Invited] A phoxonic crystal : photonic and phononic bandgaps in a 1D optomechanical crystal,,,,"Jordi Gomis-Bresco,Daniel Navarro-Urrios,Mourad Oudich,Said El-Jallal,Amadeu Griol,Daniel Puerto,Emigdio Chavez,Yan Pennec,Bahram Djafari-Rouhani,Francesc Alzina,Alejandro Martínez,C.M. Sotomayor Torres",2014,10.1109/ICTON.2014.6876627,"10.1103/PhysRevB.89.245122, 10.1364/CLEO_SI.2011.CThJ1, 10.1063/1.4747726, 10.1364/OE.18.014301, 10.1038/nature08524, 10.1038/nature10261, 10.1103/PhysRevLett.104.083901, 10.1126/science.1156032, 10.1038/nnano.2011.180, 10.1038/nature13029, 10.1038/nature10461, "
Interest Lower Body Point's Detection For Markerless Gait Analysis,"Knee,Hip,Legged locomotion,Databases,Probes,Reliability,Foot",,,"Ahmed Derbel,Aladine Chetouani,Sylvie Treuillet,Bruno Emile,Nabila Mansouriy,Yousra Ben Jemaa",2014,,
Surface acoustic wave bandgaps for conical pillars on a piezoelectric substrate,,,,"Abdelali Mrabti,Mourad Oudich,Abdellatif Akjouj,Yan Pennec,Bahram Djafari-Rouhani,Abdelkrim Talbi,Jérémy Streque,Yu Du,Ali Soltani,Philippe Pernod",2014,,
Fabrication and characterization of 2D phononic crystals based on lithium niobate substrate and nickel pillars,,,,"Yu Du,Abdelkrim Talbi,Jean-Claude Gerbedoen,Sergey Yankin,Philippe Pernod,Vladimir Preobrazhensky,Olivier Bou Matar",2014,,
Fabrication of magnetoelastic Bragg reflectors for surface acoustic wave applications and investigation of its tuning with constant magnetic field,,,,"Anastasia Pavlova,Sergey Yankin,Abdelkrim Talbi,Jean-Claude Gerbedoen",2014,,
Optical properties of nanoporous gallium nitride for photonic applications,,,,Bandar Alshehri,2014,,
Performance evaluation of ultra-low frequency underwater acoustic projectors,,,,"Bertrand Dubus,Pascal Mosbah,Jean-Rémi Hartmann,Jacky Garcin",2014,,
Engineering of dispersion curves and band gaps in a phononic crystal made of pillars on a membrane or substrate,,,,"Bahram Djafari-Rouhani,Abdelali Mrabti,Mourad Oudich,Abdellatif Akjouj,Yan Pennec,Bernard Bonello",2014,,
Focusing capability of a phononic crystal based on a hollow metallic structure,,,,"Anne-Christine Hladky,Charles Croënne,Jerome O. Vasseur,L. Haumesser,A.N. Norris",2014,,
Scanning probe lithography as perspective tool for hypersonic surface phononic crystal fabrication,,,,"Anastasia Pavlova,Sergey Yankin",2014,,
"Conception et commande d'une interface haptique à retour d'effort pour la CAO,Design and control of a force feedback haptic interface for applications in CAD systems","Force feedback haptic system,Optimal design,Time-varying delay,Lyapunov stability,Augmented state observer,Système haptique à retour d’effort,Conception optimale,Retard variable,Stabilité de Lyapunov,Observateur d’état augmenté",,,Quoc Viet Dang,2014,,
Diagnosis of human operator behaviour in case of train driving: interest of facial recognition,"FACTEUR HUMAIN,RECONNAISSANCE,TRANSPORT FERROVIAIRE,SECURITE",,,"Cyril Legrand,Philippe Richard,Vincent Benard,Frédéric Vanderhaegen,Patrice Caulier",2014,,
Service Orientation in Holonic and Multi-Agent Manufacturing and Robotics,"Product Driven Systems,Holonic Manufacturing Systems",,,"Theodor Borangiu,Damien Trentesaux,André Thomas",2014,,
Jeux stochastiques pour l'interaction homme-robot,,,,"Mohamed Amine Hamila,René Mandiau,Abdel-Illah Mouaddib",2014,,
PREDICTING HOSPITAL LENGTH OF STAY USING REGRESSION MODELS: APPLICATION TO EMERGENCY DEPARTMENT,"Emergency department,Healthcare modelling,Regressions,LOS forecast",,,"Catherine Combes,Farid Kadri,Sondès Chaabane",2014,,
Determination of the whole-body absorption cross section of a phantom using RiMAX,"Reverberation chamber,Reverberation time,Diffuse multipath components,Maximum-likelihood high-resolution channel parameters estimator,Whole-body absorption cross section",,,"Aliou Bamba,Wout Joseph,Emmeric Tanghe,Luc Martens,Davy Gaillot,M. Lienard",2014,10.1109/APS.2013.6711018,"10.1109/TEMC.2012.2189572, 10.1049/el:20040411, 10.1109/MAP.2007.376642, "
OFDM PLC transmission for aircraft flight control system,"Aeronautics,Critical systems,Real time constraints,OFDM,Bit rate,PLC,Flight control systems",,,"Thomas Larhzaoui,Fabienne Nouvel,Jean-Yves Baudais,Pierre Degauque,Virginie Degardin",2014,10.1109/ISPLC.2014.6812333,"10.1002/j.1538-7305.1948.tb01338.x, 10.1109/ISPLC.2013.6525828, 10.1109/TCE.2011.6018860, 10.1109/ISPLC.2011.5764372, 10.1109/TVT.2010.2052474, "
"Time pressure and driving: Work, emotions and risks","Car driving,Emotion,Risk,Time pressure,Work",,"Applied Psychology,Transportation,Automotive Engineering,Civil and Structural Engineering","Stéphanie Coeugnet,Janick Naveteur,Pascal Antoine,Françoise Anceaux",2014,10.1016/j.trf.2013.05.002,"10.1016/j.trf.2009.11.004, 10.1177/0733464805285745, 10.1016/j.aap.2009.10.006, 10.3917/th.742.0157, 10.1037/h0034449, 10.1016/0001-4575(91)90015-W, 10.1016/j.addbeh.2005.01.011, 10.1002/per.2410090103, 10.1080/00140139.2010.532882, 10.1080/00140139108964835, 10.1001/jama.1959.03000290012005, 10.1016/S0022-4375(96)00031-X, 10.1080/00220671.1952.10881997, 10.5465/amr.1985.4277352, 10.1111/j.2044-8309.1994.tb01035.x, 10.3109/00365520903401967, 10.1111/j.1365-2929.2004.02012.x, 10.1080/00036840110068823, 10.2307/2392498, 10.1016/S0022-4375(03)00009-4, 10.1177/0146167208322559, 10.1016/0191-8869(95)00068-H, 10.1006/obhd.1996.0028, 10.1016/j.obhdp.2009.11.005, 10.1016/S0386-1112(14)60097-2, 10.1016/j.aap.2005.10.012, 10.1016/j.aap.2010.06.003, 10.1177/002214650404500201, 10.1016/S0169-8141(00)00003-2, 10.1016/S1369-8478(02)00007-4, 10.1037/1076-8998.1.1.27, 10.1177/0961463X09337847, 10.1080/00140136408930761, 10.1016/j.trf.2008.02.002, 10.1007/s00421-002-0611-7, 10.1016/j.apergo.2008.04.021, 10.1080/02678370310001646844, "
Blind digital modulation identification for time-selective MIMO channels,,,"Electrical and Electronic Engineering,Control and Systems Engineering","Sofiane Kharbech,Iyad Dayoub,Marie Zwingelstein,Eric Pierre Simon,Kais Hassan",2014,10.1109/LWC.2014.2318041,"10.1155/2010/532898, 10.1016/0893-6080(89)90020-8, 10.1109/TSP.2012.2194707, 10.1109/TSP.2010.2063429, 10.1109/78.80959, 10.1109/ICNN.1993.298623, 10.1109/21.155943, 10.1007/978-3-642-37974-1_19, 10.1109/LCOMM.2013.091113.130975, 10.1023/A:1008183014430, 10.1155/2007/90401, 10.1049/el.2012.2263, 10.1002/j.1538-7305.1968.tb00069.x, 10.1109/TWC.2011.122211.110236, 10.1049/iet-com:20050176, "
